id,remitente,asunto,contenido,enlaces,adjuntos,label
3728,reembolso@hsbc.mx-login.safe-verify.com,"Reembolso disponible, confirma tus datos",Confirma tu informacion y actualiza tus preguntas de seguridad.,http://secure-payments.support/confirm,app_seguridad.apk,spam
3729,estado.cuenta@santander.com.mx,Confirmación de pago de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.bancoppel.com/,comprobante_pago.pdf,ham
3730,seguridad@afirme-identidad.info,Bloqueo temporal de tu cuenta,Inicia sesion para activar tu bonificacion.,http://safe-check-login.xyz/auth,,spam
3731,help-desk@ci-bank-alerta.support,"Reembolso disponible, confirma tus datos",Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://safe-check-login.xyz/auth,acuse.rar,spam
3732,help-desk@hsbc-ayuda.cc,Recibe bonificación por lealtad,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://short.url/secure-pay,token_instalador.exe,spam
3733,soporte@banbajio-identidad.info,"Pago rechazado, actualiza tu método",Actualiza tu metodo de pago para evitar cargos adicionales.,http://short.url/secure-pay,factura.zip,spam
3734,soporte@santander.com.mx,Transferencia recibida,Confirmamos el pago por $4975.04 de tu tarjeta terminación ****4046.,,movimientos.csv,ham
3735,comunicaciones@inbursa.com,Recordatorio de corte de tarjeta,Confirmamos el pago por $1918.05 de tu tarjeta terminación ****5298.,https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
3736,identidad@banbajio-identidad.info,Comprueba tu dispositivo para continuar,Valida tu token para mantener activa la banca movil.,http://safe-check-login.xyz/auth,app_seguridad.apk,spam
3737,alertas@bbva.mx,Estado de cuenta disponible,Se actualizó tu información de contacto correctamente.,https://www.banregio.com/,,ham
3738,reintegro@santander-seguridad.com.mx.co,Tu cuenta será cerrada en 24 horas,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://update-token.top/session,,spam
3739,verificacion@bbva-seguridad.mx.co,Tu cuenta será cerrada en 24 horas,Confirma tu informacion y actualiza tus preguntas de seguridad.,,acuse.rar,spam
3740,notificaciones@scotiabank.com.mx,Notificación de acceso desde nuevo dispositivo,Se actualizó tu información de contacto correctamente.,https://www.bancoppel.com/,comprobante_pago.pdf,ham
3741,bloqueo@bancoppel.mx-login.safe-verify.com,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesion y verifica aqui.",,comprobante.html,spam
3742,pagos@citibanamex.com,Confirmación de pago de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.bbva.mx/,ticket_pago.pdf,ham
3743,pagos@ci-bank.com,Actualización de datos completada,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",https://www.bancoazteca.com.mx/,,ham
3744,estado.cuenta@banregio.com,Programación de transferencia exitosa,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",https://www.banorte.com/,estado_cuenta.pdf,ham
3745,verificacion@hsbc.mx-login.safe-verify.com,"Actividad inusual, valida tu sesión",Valida tu token para mantener activa la banca movil.,http://bit.ly/banco-verify-123,factura.zip,spam
3746,reintegro@hsbc-alerta.support,"Reembolso disponible, confirma tus datos","Para evitar el cierre, inicia sesion y verifica aqui.",http://bit.ly/banco-verify-123,comprobante.html,spam
3747,seguridad@hsbc-identidad.info,Recibe bonificación por lealtad,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://bit.ly/banco-verify-123,factura.zip,spam
3748,soporte@banorte.com,Recordatorio de corte de tarjeta,Has recibido una transferencia por $4431.57 de Sofía Hernández.,,,ham
3749,servicio.cliente@banregio.com,Tu tarjeta está lista para entrega,Confirmamos el pago por $4130.38 de tu tarjeta terminación ****3950.,,estado_cuenta.pdf,ham
3750,verificacion@afirme-verify.io,Bloqueo temporal de tu cuenta,Actualiza tu metodo de pago para evitar cargos adicionales.,http://verify-identidad.link/login,acuse.rar,spam
3751,servicio.cliente@citibanamex.com,Tu tarjeta está lista para entrega,Tu código de verificación es 183781. No lo compartas con nadie.,https://www.banregio.com/,comprobante_pago.pdf,ham
3752,reembolso@scotiabank-identidad.info,Préstamo aprobado — revise su estatus,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://verify-identidad.link/login,factura.zip,spam
3753,tokens@inbursa.com,Tu tarjeta está lista para entrega,Confirmamos el pago por $8474.41 de tu tarjeta terminación ****1047.,https://www.hsbc.com.mx/,aviso_domiciliacion.pdf,ham
3754,identidad@bancoppel-ayuda.cc,"Pago rechazado, actualiza tu método",Se requiere un pago unico administrativo para liberar tu paquete.,http://secure-payments.support/confirm,acuse.rar,spam
3755,comunicaciones@scotiabank.com.mx,Código de verificación de un solo uso,Has recibido una transferencia por $9997.73 de Sofía Hernández.,,ticket_pago.pdf,ham
3756,noreply@banorte.mx.reintegro.live,"Reembolso disponible, confirma tus datos",Actualiza tu metodo de pago para evitar cargos adicionales.,http://short.url/secure-pay,token_instalador.exe,spam
3757,seguridad@inbursa-identidad.info,Recibe bonificación por lealtad,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://short.url/secure-pay,comprobante.html,spam
3758,estado.cuenta@banregio.com,Transferencia recibida,Has recibido una transferencia por $8592.95 de Juan Pérez.,https://www.scotiabank.com.mx/,aviso_domiciliacion.pdf,ham
3759,notificaciones@banbajio.com,Alerta de movimiento en tu cuenta,Se actualizó tu información de contacto correctamente.,,comprobante_pago.pdf,ham
3760,seguridad@scotiabank-identidad.info,Tu cuenta será cerrada en 24 horas,Actualiza tu metodo de pago para evitar cargos adicionales.,http://update-token.top/session,comprobante.html,spam
3761,pagos@hsbc.com.mx,Aviso de domiciliación ejecutada,Se registró un cargo por $11732.04 en comercio MERCADOLIBRE el 11 de mayo.,https://www.bbva.mx/,movimientos.csv,ham
3762,identidad@ci-bank.mx.reintegro.live,Bloqueo temporal de tu cuenta,"Para evitar el cierre, inicia sesion y verifica aqui.",http://verify-identidad.link/login,app_seguridad.apk,spam
3763,alerta@afirme-seguridad.com.co,Comprueba tu dispositivo para continuar,Confirma tu informacion y actualiza tus preguntas de seguridad.,,comprobante.html,spam
3764,reembolso@secure-bbva.mx-account.org,Bloqueo temporal de tu cuenta,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,,acuse.rar,spam
3765,noreply@banorte-alerta.support,Recibe bonificación por lealtad,Inicia sesion para activar tu bonificacion.,http://banorte-alerta.support/login,token_instalador.exe,spam
3766,reembolso@banorte-seguridad.com.co,"Pago rechazado, actualiza tu método",Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://verify-identidad.link/login,,spam
3767,seguridad@afirme-identidad.info,Confirma tarjeta terminación ****5117,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://verify-identidad.link/login,,spam
3768,soporte@citibanamex.com,Estado de cuenta disponible,Tu estado de cuenta de febrero ya está disponible en banca en línea.,https://www.bancoazteca.com.mx/,aviso_domiciliacion.pdf,ham
3769,seguridad@ci-bank.com,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****4003 está lista en la sucursal seleccionada.,https://www.banbajio.com/,aviso_domiciliacion.pdf,ham
3770,identidad@bbva-ayuda.cc,Confirma tarjeta terminación ****8768,Actualiza tu metodo de pago para evitar cargos adicionales.,http://safe-check-login.xyz/auth,acuse.rar,spam
3771,alerta@afirme-seguridad.com.co,Tu cuenta será cerrada en 24 horas,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,,token_instalador.exe,spam
3772,verificacion@citibanamex.mx.reintegro.live,Actualiza tu token de seguridad,Confirma tu informacion y actualiza tus preguntas de seguridad.,http://verify-identidad.link/login,app_seguridad.apk,spam
3773,bloqueo@hsbc-verify.io,Actualiza tu token de seguridad,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://update-token.top/session,app_seguridad.apk,spam
3774,identidad@afirme-verify.io,Comprueba tu dispositivo para continuar,Inicia sesion para activar tu bonificacion.,http://afirme-verify.io/login,,spam
3775,servicio.cliente@banregio.com,Alerta de movimiento en tu cuenta,Se registró un cargo por $4123.23 en comercio WALMART el 8 de diciembre.,https://www.citibanamex.com/,,ham
3776,pagos@citibanamex.com,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde Querétaro. Si fuiste tú, ignora este mensaje.",https://www.banregio.com/,movimientos.csv,ham
3777,estado.cuenta@inbursa.com,Estado de cuenta disponible,La transferencia programada para 21 de julio quedó registrada.,https://www.citibanamex.com/,ticket_pago.pdf,ham
3778,tokens@bancoazteca.com.mx,Actualización de datos completada,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.afirme.com/,aviso_domiciliacion.pdf,ham
3779,tokens@ci-bank.com,Tu tarjeta está lista para entrega,Tu código de verificación es 030867. No lo compartas con nadie.,https://www.banregio.com/,,ham
3780,actualizacion@santander.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://short.url/secure-pay,token_instalador.exe,spam
3781,servicio.cliente@citibanamex.com,Transferencia recibida,La domiciliación por $6564.04 se aplicó a tu cuenta ****7736.,https://www.citibanamex.com/,aviso_domiciliacion.pdf,ham
3782,soporte@bbva.mx,Transferencia recibida,Tu estado de cuenta de diciembre ya está disponible en banca en línea.,https://www.bbva.mx/,,ham
3783,alerta@banorte-ayuda.cc,"Actividad inusual, valida tu sesión","Para evitar el cierre, inicia sesion y verifica aqui.",http://secure-payments.support/confirm,token_instalador.exe,spam
3784,servicio.cliente@afirme.com,Estado de cuenta disponible,Se actualizó tu información de contacto correctamente.,,movimientos.csv,ham
3785,reintegro@secure-bancoazteca.com.mx-account.org,Actualiza tu token de seguridad,Actualiza tu metodo de pago para evitar cargos adicionales.,,comprobante.html,spam
3786,reembolso@scotiabank-alerta.support,Acceso no reconocido. Restablece tu contraseña,Confirma tu informacion y actualiza tus preguntas de seguridad.,http://short.url/secure-pay,app_seguridad.apk,spam
3787,no-reply@bbva.mx,Actualización de datos completada,Se actualizó tu información de contacto correctamente.,,ticket_pago.pdf,ham
3788,pagos@citibanamex.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,,comprobante_pago.pdf,ham
3789,comunicaciones@inbursa.com,Programación de transferencia exitosa,Tu estado de cuenta de mayo ya está disponible en banca en línea.,https://www.afirme.com/,comprobante_pago.pdf,ham
3790,noreply@bbva-alerta.support,"Reembolso disponible, confirma tus datos",Se requiere un pago unico administrativo para liberar tu paquete.,,factura.zip,spam
3791,servicio.cliente@banregio.com,Notificación de acceso desde nuevo dispositivo,La domiciliación por $6669.75 se aplicó a tu cuenta ****5843.,https://www.bancoppel.com/,movimientos.csv,ham
3792,comunicaciones@bancoppel.com,Código de verificación de un solo uso,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.bbva.mx/,ticket_pago.pdf,ham
3793,actualizacion@hsbc-seguridad.com.mx.co,Actualiza tu token de seguridad,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://verify-identidad.link/login,app_seguridad.apk,spam
3794,alerta@banbajio.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,,comprobante.html,spam
3795,tokens@afirme.com,Transferencia recibida,Tu estado de cuenta de abril ya está disponible en banca en línea.,https://www.bbva.mx/,,ham
3796,bloqueo@banbajio-alerta.support,Comprueba tu dispositivo para continuar,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://short.url/secure-pay,factura.zip,spam
3797,soporte@banregio.com,Alerta de movimiento en tu cuenta,Confirmamos el pago por $7536.29 de tu tarjeta terminación ****3357.,https://www.bbva.mx/,comprobante_pago.pdf,ham
3798,verificacion@afirme-seguridad.com.co,"Reembolso disponible, confirma tus datos",Detectamos accesos extranos. Restablece tu contrasena ahora.,http://update-token.top/session,token_instalador.exe,spam
3799,servicio.cliente@banregio.com,Tu tarjeta está lista para entrega,Confirmamos el pago por $6734.74 de tu tarjeta terminación ****6872.,https://www.banbajio.com/,comprobante_pago.pdf,ham
3800,actualizacion@banregio.mx.reintegro.live,Recibe bonificación por lealtad,"Para evitar el cierre, inicia sesion y verifica aqui.",,token_instalador.exe,spam
3801,bloqueo@banbajio-identidad.info,Recibe bonificación por lealtad,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://verify-identidad.link/login,,spam
3802,notificaciones@banregio.com,Aviso de domiciliación ejecutada,Confirmamos el pago por $6046.64 de tu tarjeta terminación ****1058.,https://www.afirme.com/,aviso_domiciliacion.pdf,ham
3803,pagos@santander.com.mx,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.santander.com.mx/,aviso_domiciliacion.pdf,ham
3804,banca.en.linea@afirme.com,Actualización de datos completada,La domiciliación por $2313.57 se aplicó a tu cuenta ****9493.,https://www.citibanamex.com/,movimientos.csv,ham
3805,servicio.cliente@scotiabank.com.mx,Actualización de datos completada,La transferencia programada para 20 de abril quedó registrada.,https://www.cibanco.com/,estado_cuenta.pdf,ham
3806,help-desk@bancoppel.mx.reintegro.live,Acceso no reconocido. Restablece tu contraseña,Se requiere un pago unico administrativo para liberar tu paquete.,http://verify-identidad.link/login,app_seguridad.apk,spam
3807,reembolso@ci-bank-verify.io,Bloqueo temporal de tu cuenta,Valida tu token para mantener activa la banca movil.,http://verify-identidad.link/login,token_instalador.exe,spam
3808,soporte@banbajio.com,Actualización de datos completada,Tu tarjeta terminación ****6346 está lista en la sucursal seleccionada.,https://www.banbajio.com/,movimientos.csv,ham
3809,tokens@ci-bank.com,Código de verificación de un solo uso,Has recibido una transferencia por $2890.11 de María López.,,,ham
3810,seguridad@citibanamex-identidad.info,Recibe bonificación por lealtad,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://mx-account-secure.info/verify,,spam
3811,seguridad@bancoazteca.com.mx,Estado de cuenta disponible,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",https://www.citibanamex.com/,estado_cuenta.pdf,ham
3812,bloqueo@bancoazteca-verify.io,"Actividad inusual, valida tu sesión",Confirma tu informacion y actualiza tus preguntas de seguridad.,http://safe-check-login.xyz/auth,factura.zip,spam
3813,tokens@banregio.com,Estado de cuenta disponible,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",,aviso_domiciliacion.pdf,ham
3814,banca.en.linea@bancoazteca.com.mx,Recordatorio de corte de tarjeta,Tu estado de cuenta de agosto ya está disponible en banca en línea.,https://www.bancoazteca.com.mx/,aviso_domiciliacion.pdf,ham
3815,estado.cuenta@santander.com.mx,Confirmación de pago de tarjeta,Tu código de verificación es 116720. No lo compartas con nadie.,https://www.hsbc.com.mx/,aviso_domiciliacion.pdf,ham
3816,bloqueo@citibanamex-ayuda.cc,Bloqueo temporal de tu cuenta,Inicia sesion para activar tu bonificacion.,http://citibanamex-ayuda.cc/login,comprobante.html,spam
3817,reintegro@santander-alerta.support,Acceso no reconocido. Restablece tu contraseña,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://mx-account-secure.info/verify,token_instalador.exe,spam
3818,pagos@ci-bank.com,Transferencia recibida,Tu tarjeta terminación ****3520 está lista en la sucursal seleccionada.,,aviso_domiciliacion.pdf,ham
3819,banca.en.linea@ci-bank.com,Notificación de acceso desde nuevo dispositivo,Se registró un cargo por $2746.26 en comercio OXXO el 14 de junio.,https://www.banregio.com/,,ham
3820,verificacion@banorte-alerta.support,"Actividad inusual, valida tu sesión",Confirma tu informacion y actualiza tus preguntas de seguridad.,http://bit.ly/banco-verify-123,app_seguridad.apk,spam
3821,soporte@ci-bank.com,Tu tarjeta está lista para entrega,Tu código de verificación es 791313. No lo compartas con nadie.,https://www.citibanamex.com/,movimientos.csv,ham
3822,reembolso@afirme.mx.reintegro.live,Préstamo aprobado — revise su estatus,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://afirme.mx.reintegro.live/login,,spam
3823,help-desk@hsbc-verify.io,"Reembolso disponible, confirma tus datos",Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://secure-payments.support/confirm,app_seguridad.apk,spam
3824,servicio.cliente@santander.com.mx,Transferencia recibida,Tu código de verificación es 118815. No lo compartas con nadie.,https://www.banbajio.com/,movimientos.csv,ham
3825,verificacion@bancoppel-seguridad.com.co,Recibe bonificación por lealtad,"Para evitar el cierre, inicia sesion y verifica aqui.",http://short.url/secure-pay,app_seguridad.apk,spam
3826,reintegro@citibanamex-ayuda.cc,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://mx-account-secure.info/verify,acuse.rar,spam
3827,tokens@bancoppel.com,Tu tarjeta está lista para entrega,La transferencia programada para 1 de enero quedó registrada.,https://www.inbursa.com/,aviso_domiciliacion.pdf,ham
3828,identidad@ci-bank-seguridad.com.co,"Actividad inusual, valida tu sesión",Valida tu token para mantener activa la banca movil.,,app_seguridad.apk,spam
3829,no-reply@bancoppel.com,Código de verificación de un solo uso,Tu código de verificación es 452109. No lo compartas con nadie.,https://www.cibanco.com/,ticket_pago.pdf,ham
3830,seguridad@banorte.com,Actualización de datos completada,Has recibido una transferencia por $10279.59 de Carlos Ruiz.,https://www.bbva.mx/,comprobante_pago.pdf,ham
3831,pagos@banbajio.com,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",,comprobante_pago.pdf,ham
3832,servicio.cliente@bancoazteca.com.mx,Transferencia recibida,Tu estado de cuenta de octubre ya está disponible en banca en línea.,https://www.citibanamex.com/,,ham
3833,servicio.cliente@bancoppel.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.scotiabank.com.mx/,aviso_domiciliacion.pdf,ham
3834,pagos@inbursa.com,Compra con tarjeta terminación ****7809,Tu código de verificación es 727959. No lo compartas con nadie.,,estado_cuenta.pdf,ham
3835,seguridad@bancoppel-verify.io,Verifica tu identidad para evitar suspensión,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://bit.ly/banco-verify-123,factura.zip,spam
3836,notificaciones@ci-bank.com,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde Monterrey. Si fuiste tú, ignora este mensaje.",https://www.citibanamex.com/,aviso_domiciliacion.pdf,ham
3837,verificacion@santander-seguridad.com.mx.co,Préstamo aprobado — revise su estatus,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://mx-account-secure.info/verify,factura.zip,spam
3838,pagos@bbva.mx,Compra con tarjeta terminación ****3273,La domiciliación por $4631.00 se aplicó a tu cuenta ****3273.,https://www.bancoazteca.com.mx/,movimientos.csv,ham
3839,help-desk@banregio-identidad.info,Verifica tu identidad para evitar suspensión,Valida tu token para mantener activa la banca movil.,http://banregio-identidad.info/login,acuse.rar,spam
3840,servicio.cliente@santander.com.mx,Notificación de acceso desde nuevo dispositivo,La transferencia programada para 4 de septiembre quedó registrada.,https://www.banbajio.com/,movimientos.csv,ham
3841,pagos@scotiabank.com.mx,Código de verificación de un solo uso,Se registró un cargo por $11850.07 en comercio OXXO el 3 de agosto.,https://www.afirme.com/,comprobante_pago.pdf,ham
3842,servicio.cliente@ci-bank.com,Código de verificación de un solo uso,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",,ticket_pago.pdf,ham
3843,help-desk@scotiabank-seguridad.com.mx.co,"Actividad inusual, valida tu sesión",Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://update-token.top/session,comprobante.html,spam
3844,alertas@bancoazteca.com.mx,Programación de transferencia exitosa,Se registró un cargo por $9121.40 en comercio SPOTIFY el 9 de diciembre.,https://www.banregio.com/,ticket_pago.pdf,ham
3845,pagos@inbursa.com,Notificación de acceso desde nuevo dispositivo,Se actualizó tu información de contacto correctamente.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
3846,tokens@inbursa.com,Compra con tarjeta terminación ****0219,Se actualizó tu información de contacto correctamente.,,movimientos.csv,ham
3847,servicio.cliente@bancoazteca.com.mx,Estado de cuenta disponible,Se actualizó tu información de contacto correctamente.,,estado_cuenta.pdf,ham
3848,soporte@inbursa.com,Confirmación de pago de tarjeta,La domiciliación por $2754.33 se aplicó a tu cuenta ****6646.,https://www.scotiabank.com.mx/,ticket_pago.pdf,ham
3849,reembolso@scotiabank-alerta.support,"Actividad inusual, valida tu sesión",Actualiza tu metodo de pago para evitar cargos adicionales.,http://short.url/secure-pay,factura.zip,spam
3850,soporte@hsbc.com.mx,Estado de cuenta disponible,Has recibido una transferencia por $4003.51 de Ana Torres.,https://www.citibanamex.com/,,ham
3851,seguridad@banbajio.com,Actualización de datos completada,Tu tarjeta terminación ****1129 está lista en la sucursal seleccionada.,,ticket_pago.pdf,ham
3852,actualizacion@bancoppel-seguridad.com.co,Confirma tarjeta terminación ****0950,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bancoppel-seguridad.com.co/login,comprobante.html,spam
3853,pagos@hsbc.com.mx,Código de verificación de un solo uso,Confirmamos el pago por $10378.13 de tu tarjeta terminación ****7254.,https://www.bancoppel.com/,movimientos.csv,ham
3854,no-reply@bbva.mx,Alerta de movimiento en tu cuenta,Tu código de verificación es 950478. No lo compartas con nadie.,https://www.banbajio.com/,movimientos.csv,ham
3855,alerta@bancoppel-identidad.info,Actualiza tu token de seguridad,"Para evitar el cierre, inicia sesion y verifica aqui.",http://verify-identidad.link/login,comprobante.html,spam
3856,seguridad@afirme-identidad.info,"Reembolso disponible, confirma tus datos",Actualiza tu metodo de pago para evitar cargos adicionales.,http://afirme-identidad.info/login,token_instalador.exe,spam
3857,no-reply@bancoazteca.com.mx,Alerta de movimiento en tu cuenta,Tu estado de cuenta de abril ya está disponible en banca en línea.,https://www.bancoppel.com/,ticket_pago.pdf,ham
3858,seguridad@santander.com.mx,Compra con tarjeta terminación ****7063,Confirmamos el pago por $2485.50 de tu tarjeta terminación ****7063.,https://www.scotiabank.com.mx/,comprobante_pago.pdf,ham
3859,alerta@bbva-alerta.support,Tu cuenta será cerrada en 24 horas,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://mx-account-secure.info/verify,token_instalador.exe,spam
3860,identidad@hsbc-seguridad.com.mx.co,Tu cuenta será cerrada en 24 horas,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://mx-account-secure.info/verify,app_seguridad.apk,spam
3861,servicio.cliente@banbajio.com,Programación de transferencia exitosa,Se registró un cargo por $11442.09 en comercio CFE el 19 de enero.,https://www.bancoppel.com/,,ham
3862,alertas@ci-bank.com,Programación de transferencia exitosa,Se registró un cargo por $7300.86 en comercio OXXO el 6 de agosto.,https://www.santander.com.mx/,movimientos.csv,ham
3863,tokens@citibanamex.com,Tu tarjeta está lista para entrega,Tu tarjeta terminación ****9078 está lista en la sucursal seleccionada.,,,ham
3864,banca.en.linea@hsbc.com.mx,Aviso de domiciliación ejecutada,Se registró un cargo por $4099.19 en comercio MERCADOLIBRE el 8 de septiembre.,https://www.cibanco.com/,aviso_domiciliacion.pdf,ham
3865,seguridad@inbursa.mx-login.safe-verify.com,Actualiza tu token de seguridad,Inicia sesion para activar tu bonificacion.,http://short.url/secure-pay,factura.zip,spam
3866,tokens@inbursa.com,Recordatorio de corte de tarjeta,Has recibido una transferencia por $3031.83 de María López.,https://www.banbajio.com/,comprobante_pago.pdf,ham
3867,alertas@bbva.mx,Actualización de datos completada,La domiciliación por $2375.02 se aplicó a tu cuenta ****9478.,https://www.bancoppel.com/,ticket_pago.pdf,ham
3868,bloqueo@hsbc-seguridad.com.mx.co,"Reembolso disponible, confirma tus datos",Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://secure-payments.support/confirm,app_seguridad.apk,spam
3869,banca.en.linea@banregio.com,Transferencia recibida,Tu código de verificación es 189278. No lo compartas con nadie.,https://www.citibanamex.com/,aviso_domiciliacion.pdf,ham
3870,soporte@scotiabank-ayuda.cc,Recibe bonificación por lealtad,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://safe-check-login.xyz/auth,,spam
3871,reembolso@banbajio-verify.io,Verifica tu identidad para evitar suspensión,Se requiere un pago unico administrativo para liberar tu paquete.,http://mx-account-secure.info/verify,factura.zip,spam
3872,no-reply@banregio.com,Recordatorio de corte de tarjeta,Tu estado de cuenta de septiembre ya está disponible en banca en línea.,,ticket_pago.pdf,ham
3873,servicio.cliente@banbajio.com,Notificación de acceso desde nuevo dispositivo,Tu tarjeta terminación ****3672 está lista en la sucursal seleccionada.,,,ham
3874,no-reply@scotiabank.com.mx,Código de verificación de un solo uso,Confirmamos el pago por $5002.77 de tu tarjeta terminación ****3013.,https://www.bbva.mx/,comprobante_pago.pdf,ham
3875,reintegro@bancoppel.mx-login.safe-verify.com,"Reembolso disponible, confirma tus datos",Detectamos accesos extranos. Restablece tu contrasena ahora.,http://safe-check-login.xyz/auth,,spam
3876,soporte@banorte.com,Transferencia recibida,Confirmamos el pago por $3560.21 de tu tarjeta terminación ****1857.,,movimientos.csv,ham
3877,reembolso@bancoazteca-ayuda.cc,Bloqueo temporal de tu cuenta,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://bancoazteca-ayuda.cc/login,comprobante.html,spam
3878,servicio.cliente@banregio.com,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde Toluca. Si fuiste tú, ignora este mensaje.",https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
3879,comunicaciones@bancoazteca.com.mx,Notificación de acceso desde nuevo dispositivo,Tu estado de cuenta de julio ya está disponible en banca en línea.,https://www.scotiabank.com.mx/,estado_cuenta.pdf,ham
3880,soporte@banregio.com,Recordatorio de corte de tarjeta,Se registró un cargo por $6405.97 en comercio SPOTIFY el 25 de noviembre.,https://www.citibanamex.com/,aviso_domiciliacion.pdf,ham
3881,reembolso@secure-bbva.mx-account.org,Actualiza tu token de seguridad,Valida tu token para mantener activa la banca movil.,http://short.url/secure-pay,factura.zip,spam
3882,tokens@bbva.mx,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde CDMX. Si fuiste tú, ignora este mensaje.",https://www.bancoppel.com/,ticket_pago.pdf,ham
3883,soporte@scotiabank.mx.reintegro.live,Confirma tarjeta terminación ****4123,Confirma tu informacion y actualiza tus preguntas de seguridad.,,,spam
3884,comunicaciones@bancoppel.com,Recordatorio de corte de tarjeta,Has recibido una transferencia por $11354.95 de Juan Pérez.,https://www.bancoppel.com/,aviso_domiciliacion.pdf,ham
3885,bloqueo@bbva.mx.reintegro.live,"Pago rechazado, actualiza tu método",Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://secure-payments.support/confirm,comprobante.html,spam
3886,identidad@scotiabank-alerta.support,Comprueba tu dispositivo para continuar,Inicia sesion para activar tu bonificacion.,http://update-token.top/session,token_instalador.exe,spam
3887,bloqueo@hsbc.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,Actualiza tu metodo de pago para evitar cargos adicionales.,,acuse.rar,spam
3888,noreply@banbajio-seguridad.com.co,Confirma tarjeta terminación ****3893,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,,,spam
3889,estado.cuenta@afirme.com,Programación de transferencia exitosa,Se registró un cargo por $11672.44 en comercio AMAZON el 7 de enero.,https://www.citibanamex.com/,ticket_pago.pdf,ham
3890,soporte@secure-bbva.mx-account.org,Bloqueo temporal de tu cuenta,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://update-token.top/session,app_seguridad.apk,spam
3891,estado.cuenta@citibanamex.com,Transferencia recibida,Se actualizó tu información de contacto correctamente.,,comprobante_pago.pdf,ham
